nct_id,enrollment_log,start_year,pre_semaglutide_era,post_semaglutide_era,phase_Unknown,phase_PHASE4,is_obesity,is_t2d,is_weight_loss,exc_count,criteria_total_len,mentions_bmi,mentions_contraindication,mentions_renal_cutoff,high_risk_term_count,risk_ratio,year_x_enrollment,enrollment_log_x_phase_Unknown,label
NCT01283854,5.153291594497779,2011.0,1,0,0,0,0,0,0,0,474,0,0,0,0,0.0,10363.269396535034,0.0,0
NCT06536023,3.610917912644224,2024.0,0,1,0,0,1,0,0,0,1664,1,0,0,3,1.5,7308.49785519191,0.0,0
NCT00547872,5.993961427306569,2007.0,1,0,0,0,0,0,0,0,512,0,0,0,0,0.0,12029.880584604283,0.0,0
NCT02558920,0.6931471805599453,2018.0,0,1,0,0,1,0,0,0,1058,0,0,0,0,0.0,1398.7710103699696,0.0,0
NCT00267683,2.302585092994046,2005.0,1,0,0,0,0,0,0,0,599,1,0,0,0,0.0,4616.683111453062,0.0,0
NCT04187300,4.23410650459726,2019.0,0,1,0,0,1,0,0,0,589,1,0,0,1,0.3333333333333333,8548.661032781867,0.0,0
NCT01612468,4.61512051684126,2012.0,1,0,0,0,1,0,1,0,1219,1,1,1,0,0.0,9285.622479884614,0.0,0
NCT02994277,1.791759469228055,2016.0,1,0,0,0,0,0,0,0,1732,0,0,0,1,1.0,3612.187089963759,0.0,0
NCT05925556,4.394449154672439,2023.0,0,1,0,0,0,0,0,0,503,0,0,0,0,0.0,8889.970639902343,0.0,0
NCT00119041,5.720311776607412,2005.0,1,0,0,0,0,1,0,0,555,0,0,0,0,0.0,11469.22511209786,0.0,0
NCT04667377,5.961005339623274,2021.0,0,1,0,0,1,0,0,0,2544,1,0,0,1,0.3333333333333333,12047.191791378636,0.0,0
NCT00184626,4.584967478670572,2004.0,1,0,0,0,0,0,0,0,384,1,0,0,0,0.0,9188.274827255827,0.0,0
NCT00277420,0.0,2005.0,1,0,0,0,1,0,1,0,248,0,0,0,0,0.0,0.0,0.0,0
NCT02946632,4.653960350157523,2016.0,1,0,0,0,0,0,0,0,1101,1,0,0,1,1.0,9382.384065917566,0.0,0
NCT02367066,3.4339872044851463,2015.0,1,0,0,0,0,1,0,0,1346,0,0,0,0,0.0,6919.48421703757,0.0,0
NCT02827669,5.697093486505405,2016.0,1,0,0,0,0,1,0,0,862,0,0,0,4,4.0,11485.340468794897,0.0,0
NCT02231021,5.37989735354046,2014.0,1,0,0,0,0,1,0,0,2290,1,0,0,4,4.0,10835.113270030486,0.0,0
NCT01288300,4.61512051684126,2011.0,1,0,0,0,0,0,0,0,410,0,0,0,0,0.0,9281.007359367772,0.0,0
NCT01624259,6.396929655216146,2012.0,1,0,0,0,0,1,0,0,3187,1,1,0,1,0.3333333333333333,12870.622466294886,0.0,0
NCT04272840,4.110873864173311,2019.0,0,1,0,0,0,0,0,0,684,0,0,0,0,0.0,8299.854331765915,0.0,0
NCT00743756,3.6635616461296463,2006.0,1,0,0,0,1,0,0,0,797,1,0,0,0,0.0,7349.10466213607,0.0,0
NCT00275223,3.8918202981106265,2004.0,1,0,0,0,1,0,0,0,108,0,0,0,0,0.0,7799.207877413695,0.0,0
NCT00379652,7.094234845924755,2009.0,1,0,0,0,0,0,0,0,282,0,0,0,0,0.0,14252.317805462832,0.0,0
NCT01456650,4.454347296253507,2011.0,1,0,0,0,0,1,0,0,987,1,0,0,0,0.0,8957.692412765804,0.0,0
NCT03382015,2.70805020110221,2018.0,0,1,0,0,0,1,0,0,2850,0,0,0,1,1.0,5464.84530582426,0.0,0
NCT03789461,3.044522437723423,2018.0,0,1,0,0,1,0,1,0,996,1,1,0,1,1.0,6143.846279325868,0.0,0
NCT01122420,2.5649493574615367,2010.0,1,0,0,0,1,0,0,0,700,1,0,0,0,0.0,5155.548208497688,0.0,0
NCT03264248,2.302585092994046,2017.0,0,1,0,0,1,0,1,0,1348,1,0,0,0,0.0,4644.31413256899,0.0,0
NCT00889226,5.087596335232384,2008.0,1,0,0,0,0,0,0,0,750,0,0,0,2,1.0,10215.893441146629,0.0,0
NCT04581447,4.844187086458591,2021.0,0,1,0,0,0,0,0,0,1394,0,1,0,3,3.0,9790.102101732811,0.0,0
NCT01889095,5.081404364984463,2011.0,1,0,0,0,0,0,0,0,675,0,0,0,1,1.0,10218.704177983756,0.0,0
NCT00775736,6.416732282512326,2008.0,1,0,0,0,0,0,0,0,222,0,0,0,0,0.0,12884.79842328475,0.0,0
NCT00627783,6.466144724237619,2000.0,1,0,0,0,0,1,0,0,671,0,0,0,0,0.0,12932.289448475238,0.0,0
NCT05809817,4.912654885736052,2023.0,0,1,0,0,0,1,0,0,716,0,0,0,0,0.0,9938.300833844034,0.0,0
NCT05597475,3.218875824868201,2016.0,1,0,0,0,1,0,0,0,1169,1,0,0,0,0.0,6489.253662934292,0.0,0
NCT01910805,2.772588722239781,2014.0,1,0,0,0,0,0,0,0,446,1,0,0,0,0.0,5583.993686590919,0.0,0
NCT01033253,7.496097345175956,2005.0,1,0,0,0,1,0,0,0,107,0,0,0,0,0.0,15029.675177077792,0.0,0
NCT05330247,4.61512051684126,2022.0,0,1,0,0,1,1,0,0,2329,1,0,1,5,5.0,9331.773685053027,0.0,0
NCT00355979,4.61512051684126,2006.0,1,0,0,0,1,0,0,0,486,1,0,0,0,0.0,9257.931756783566,0.0,0
NCT02204384,2.995732273553991,2014.0,1,0,0,0,0,1,0,0,466,1,0,0,1,1.0,6033.404798937738,0.0,0
NCT01248286,4.61512051684126,2010.0,1,0,0,0,0,0,0,0,932,0,0,0,0,0.0,9276.392238850933,0.0,0
NCT01316094,5.111987788356544,2011.0,1,0,0,0,0,1,0,0,939,1,0,0,1,0.5,10280.20744238501,0.0,0
NCT05676736,5.953243334287785,2022.0,0,1,0,0,1,0,0,0,669,0,0,0,0,0.0,12037.4580219299,0.0,0
NCT01596504,4.962844630259907,2012.0,1,0,0,0,0,1,0,0,1529,1,1,0,1,0.25,9985.243396082931,0.0,0
NCT03629119,4.795790545596741,2019.0,0,1,0,0,1,0,0,0,580,1,0,0,1,1.0,9682.701111559822,0.0,0
NCT02124460,6.582025138892826,2014.0,1,0,0,0,1,0,0,0,814,1,0,0,0,0.0,13256.198629730152,0.0,0
NCT00392678,5.627621113690637,2006.0,1,0,0,0,0,1,0,0,3270,0,0,0,2,0.6666666666666666,11289.007954063418,0.0,0
NCT00924534,4.127134385045092,2009.0,1,0,0,0,0,1,0,0,286,1,0,0,0,0.0,8291.41297955559,0.0,0
NCT02845219,3.258096538021482,2016.0,1,0,0,0,0,0,0,0,1565,1,0,0,0,0.0,6568.322620651308,0.0,0
NCT03291834,4.262679877041316,2017.0,0,1,0,0,0,0,0,0,163,0,0,0,0,0.0,8597.825311992334,0.0,0
NCT06141980,4.90527477843843,2023.0,0,1,0,0,0,1,0,0,995,0,0,0,1,1.0,9923.370876780944,0.0,0
NCT01370707,5.236441962829949,2011.0,1,0,0,0,0,0,0,0,1221,1,0,0,0,0.0,10530.484787251027,0.0,0
NCT06862908,4.955827057601261,2025.0,0,1,0,0,1,0,0,0,4235,1,1,0,9,1.8,10035.549791642554,0.0,0
NCT05632068,4.61512051684126,2022.0,0,1,0,0,1,0,0,0,886,1,0,0,2,2.0,9331.773685053027,0.0,0
NCT00941161,3.367295829986474,2009.0,1,0,0,0,0,1,0,0,1095,1,0,0,0,0.0,6764.897322442826,0.0,0
NCT05640869,3.9318256327243257,2023.0,0,1,0,0,0,0,0,0,97,1,0,0,0,0.0,7954.083255001311,0.0,0
NCT02680457,2.5649493574615367,2013.0,1,0,0,0,0,1,0,0,889,1,0,0,0,0.0,5163.243056570073,0.0,0
NCT02887898,4.394449154672439,2016.0,1,0,0,0,0,1,0,0,381,0,0,0,1,1.0,8859.209495819638,0.0,0
NCT02571387,3.9318256327243257,2016.0,1,0,0,0,1,0,1,0,827,1,0,0,0,0.0,7926.560475572241,0.0,0
NCT04826055,5.351858133476067,2021.0,0,1,0,0,1,0,0,0,424,1,0,0,0,0.0,10816.10528775513,0.0,0
NCT04857346,4.394449154672439,2020.0,0,1,0,0,0,1,0,0,545,0,0,0,0,0.0,8876.787292438326,0.0,0
NCT00229268,2.70805020110221,2005.0,1,0,0,0,1,0,0,0,1008,1,0,0,0,0.0,5429.640653209931,0.0,0
NCT01188200,5.1298987149230735,2009.0,1,0,0,0,0,0,0,0,1770,1,0,0,2,1.0,10305.966518280457,0.0,0
NCT06461871,3.8501476017100575,2023.0,0,1,0,0,0,0,0,0,650,0,0,1,1,1.0,7788.848598259448,0.0,0
NCT00367055,4.442651256490317,2004.0,1,0,0,0,0,1,0,0,2212,1,0,0,2,1.0,8903.073118006594,0.0,0
NCT04707313,6.444131256700441,2021.0,0,1,0,0,1,0,0,0,1561,1,1,0,1,0.3333333333333333,13023.589269791592,0.0,0
NCT02459899,4.955827057601261,2015.0,1,0,0,0,0,0,0,0,958,0,0,0,1,1.0,9985.99152106654,0.0,0
NCT05574439,5.198497031265826,2022.0,0,1,0,0,1,0,0,0,2460,1,1,1,5,5.0,10511.3609972195,0.0,0
NCT03586544,3.555348061489413,2018.0,0,1,0,0,1,0,0,0,2267,1,0,0,3,3.0,7174.692388085637,0.0,0
NCT01912742,3.58351893845611,2013.0,1,0,0,0,1,0,1,0,659,1,0,0,0,0.0,7213.623623112149,0.0,0
NCT00788853,7.513709247839705,2008.0,1,0,0,0,0,0,0,0,441,0,0,0,0,0.0,15087.528169662128,0.0,0
NCT00566124,2.3978952727983707,2005.0,1,0,0,0,0,0,0,0,226,1,0,0,0,0.0,4807.780021960733,0.0,0
NCT00948584,4.61512051684126,2007.0,1,0,0,0,0,0,0,0,632,1,0,0,1,1.0,9262.546877300409,0.0,0
NCT03940183,5.541263545158426,2019.0,0,1,0,0,0,0,0,0,4203,1,1,0,6,3.0,11187.81109767486,0.0,0
NCT07104500,8.412054873292933,2025.0,0,1,0,0,0,0,1,0,1555,1,1,0,0,0.0,17034.41111841819,0.0,0
NCT07245771,4.653960350157523,2025.0,0,1,0,0,1,0,1,0,1478,1,0,0,0,0.0,9424.269709068984,0.0,0
NCT04256460,7.824445930877619,2019.0,0,1,0,0,0,0,0,0,852,1,0,0,2,2.0,15797.556334441912,0.0,0
NCT06005051,0.0,2025.0,0,1,0,0,0,0,0,0,1125,0,0,0,0,0.0,0.0,0.0,0
NCT05726227,5.351858133476067,2023.0,0,1,0,0,1,0,1,0,2890,1,0,0,0,0.0,10826.809004022083,0.0,0
NCT06571383,6.2166061010848646,2024.0,0,1,0,0,1,0,1,0,1511,1,0,0,0,0.0,12582.410748595768,0.0,0
NCT01429818,2.833213344056216,2007.0,1,0,0,0,0,0,0,0,403,0,0,0,0,0.0,5686.259181520826,0.0,0
NCT00938808,5.043425116919247,2009.0,1,0,0,0,1,0,1,0,124,0,0,0,0,0.0,10132.241059890766,0.0,0
NCT06560333,0.0,2026.0,0,1,0,0,0,0,0,0,1586,0,0,0,0,0.0,0.0,0.0,0
NCT01129232,1.9459101490553128,2011.0,1,0,0,0,0,0,0,0,325,0,0,0,0,0.0,3913.225309750235,0.0,0
NCT00651105,4.158883083359672,2008.0,1,0,0,0,0,0,0,0,1872,0,0,0,1,0.3333333333333333,8351.03723138622,0.0,0
NCT01268995,3.49650756146648,2009.0,1,0,0,0,0,0,0,0,703,1,0,0,0,0.0,7024.483690986159,0.0,0
NCT02504086,2.4849066497880004,2015.0,1,0,0,0,0,1,0,0,784,0,0,0,0,0.0,5007.0868993228205,0.0,0
NCT00657943,6.030685260261263,2008.0,1,0,0,0,0,1,0,0,965,1,0,0,1,1.0,12109.616002604616,0.0,0
NCT01786564,4.795790545596741,2011.0,1,0,0,0,0,0,0,0,1273,1,0,0,0,0.0,9644.334787195046,0.0,0
NCT06425640,5.017279836814924,2024.0,0,1,0,0,0,0,0,0,1391,0,0,0,0,0.0,10154.974389713409,0.0,0
NCT02695433,4.8283137373023015,2016.0,1,0,0,0,0,0,0,0,2270,1,0,0,0,0.0,9733.88049440144,0.0,0
NCT02000817,3.4339872044851463,2014.0,1,0,0,0,0,0,0,0,8153,0,0,0,3,3.0,6916.050229833085,0.0,0
NCT04621396,6.398594934535208,2013.0,1,0,0,0,0,1,0,0,392,0,0,0,0,0.0,12880.371603219372,0.0,0
NCT03422185,10.271320019170735,2013.0,1,0,0,0,1,0,0,0,143,0,0,0,0,0.0,20676.16719859069,0.0,0
NCT04447313,6.037870919922137,2021.0,0,1,0,0,1,0,1,0,1709,1,0,0,2,2.0,12202.53712916264,0.0,0
NCT00185159,8.400659375160286,2004.0,1,0,0,0,0,0,0,0,1067,1,1,0,1,1.0,16834.921387821214,0.0,0
NCT04288401,6.133398042996649,2020.0,0,1,0,0,1,0,0,0,269,0,0,0,1,1.0,12389.46404685323,0.0,0
NCT04052919,2.995732273553991,2018.0,0,1,0,0,0,0,0,0,150,0,0,0,0,0.0,6045.387728031954,0.0,0
NCT01123083,5.19295685089021,2010.0,1,0,0,0,0,0,0,0,1018,0,0,0,0,0.0,10437.843270289322,0.0,0
NCT05679037,3.970291913552122,2023.0,0,1,0,0,0,0,0,0,942,0,0,0,0,0.0,8031.900541115942,0.0,0
NCT01159249,5.5053315359323625,2010.0,1,0,0,0,0,1,0,0,434,0,0,0,0,0.0,11065.716387224047,0.0,0
NCT00069732,4.51085950651685,2000.0,1,0,0,0,1,0,1,0,1415,1,1,0,2,1.0,9021.7190130337,0.0,0
NCT06688123,5.62040086571715,2025.0,0,1,0,0,0,1,0,0,2169,1,0,0,5,0.8333333333333334,11381.311753077229,0.0,0
NCT07244003,6.066108090103747,2025.0,0,1,0,0,0,1,0,0,2344,1,1,1,3,1.0,12283.868882460089,0.0,0
NCT00545727,3.610917912644224,2006.0,1,0,0,0,0,1,0,0,447,0,0,0,0,0.0,7243.501332764314,0.0,0
NCT04460885,6.892641641172089,2020.0,0,1,0,0,0,0,0,0,2418,1,0,0,0,0.0,13923.13611516762,0.0,0
NCT01544881,2.8903717578961645,2012.0,1,0,0,0,0,0,0,0,2888,1,0,0,1,0.5,5815.427976887083,0.0,0
NCT05517772,2.5649493574615367,2022.0,0,1,0,0,0,0,0,0,245,0,0,0,0,0.0,5186.327600787227,0.0,0
NCT03956914,3.713572066704308,2016.0,1,0,0,0,0,0,0,0,1283,0,0,0,0,0.0,7486.561286475885,0.0,0
NCT01301196,5.247024072160486,2010.0,1,0,0,0,0,1,0,0,133,1,0,0,0,0.0,10546.518385042576,0.0,0
NCT05992103,2.3978952727983707,2023.0,0,1,0,0,1,0,1,0,1918,1,0,0,0,0.0,4850.942136871104,0.0,0
NCT00910767,2.5649493574615367,2009.0,1,0,0,0,0,0,0,0,579,0,0,0,1,1.0,5152.983259140227,0.0,0
NCT03847116,9.547883463598888,2009.0,1,0,0,0,0,0,0,0,463,0,0,0,0,0.0,19181.697878370167,0.0,0
NCT00361946,3.828641396489095,2006.0,1,0,0,0,0,1,0,1,3360,1,0,0,0,0.0,7680.254641357124,0.0,0
NCT05700513,4.110873864173311,2023.0,0,1,0,0,0,1,0,0,1066,1,0,0,0,0.0,8316.297827222608,0.0,0
NCT05496907,2.833213344056216,2022.0,0,1,0,0,0,1,0,0,1027,0,0,0,1,1.0,5728.757381681669,0.0,0
NCT03292315,1.791759469228055,2018.0,0,1,0,0,1,0,1,0,1916,0,1,1,0,0.0,3615.770608902215,0.0,0
NCT00506298,5.017279836814924,2007.0,1,0,0,0,0,1,0,0,3729,1,0,0,1,0.25,10069.680632487552,0.0,0
NCT03426423,3.8918202981106265,2018.0,0,1,0,0,0,0,0,0,802,0,0,0,0,0.0,7853.693361587244,0.0,0
NCT02871882,3.218875824868201,2016.0,1,0,0,0,1,1,1,0,1160,1,0,0,0,0.0,6489.253662934292,0.0,0
NCT05459285,4.23410650459726,2022.0,0,1,0,0,0,1,0,0,3825,1,1,0,1,0.5,8561.363352295659,0.0,0
NCT04217759,4.276666119016055,2017.0,0,1,0,0,1,0,0,0,545,1,0,0,0,0.0,8626.035562055384,0.0,0
NCT01153048,5.017279836814924,2010.0,1,0,0,0,0,1,0,0,872,0,0,0,2,2.0,10084.732471997995,0.0,0
NCT06147245,4.574710978503383,2023.0,0,1,0,0,0,1,0,0,768,0,0,1,2,2.0,9254.640309512344,0.0,0
NCT06049225,4.51085950651685,2024.0,0,1,0,0,0,1,0,0,662,0,0,0,2,2.0,9129.979641190104,0.0,0
NCT03195712,6.539585955617669,2012.0,1,0,0,0,1,0,0,0,79,1,0,0,0,0.0,13157.64694270275,0.0,0
NCT01526980,3.4657359027997265,2002.0,1,0,0,0,0,0,0,0,606,1,0,0,1,1.0,6938.403277405053,0.0,0
NCT05228067,3.713572066704308,2021.0,0,1,0,0,1,0,0,0,998,1,0,0,1,1.0,7505.129146809406,0.0,0
NCT06668259,3.9318256327243257,2025.0,0,1,0,0,0,0,1,0,939,0,0,0,1,0.5,7961.946906266759,0.0,0
NCT01940003,4.290459441148391,2016.0,1,0,0,0,0,0,0,0,949,0,1,0,2,2.0,8649.566233355155,0.0,0
NCT05344768,4.795790545596741,2022.0,0,1,0,0,0,1,0,0,703,1,0,0,1,1.0,9697.08848319661,0.0,0
NCT00202748,5.3981627015177525,2004.0,1,0,0,0,0,1,0,0,207,0,0,0,1,1.0,10817.918053841577,0.0,0
NCT03037502,4.290459441148391,2019.0,0,1,0,0,1,0,0,0,823,1,1,0,2,2.0,8662.4376116786,0.0,0
NCT02897349,5.332718793265369,2016.0,1,0,0,0,0,0,0,0,4400,1,1,0,1,0.1428571428571428,10750.761087222983,0.0,0
NCT06828731,4.110873864173311,2024.0,0,1,0,0,0,0,0,0,1104,0,1,0,2,2.0,8320.408701086782,0.0,0
NCT07243821,7.601402334583733,2025.0,0,1,0,0,0,0,0,0,1206,1,0,0,0,0.0,15392.83972753206,0.0,0
NCT01490099,3.6375861597263857,2006.0,1,0,0,0,0,0,0,0,723,1,0,0,0,0.0,7296.997836411129,0.0,0
NCT05014204,3.044522437723423,2021.0,0,1,0,0,0,1,0,11,7110,1,1,0,5,2.5,6152.9798466390375,0.0,0
NCT03711656,2.3978952727983707,2018.0,0,1,0,0,0,0,0,0,1498,0,0,0,3,3.0,4838.952660507112,0.0,0
NCT06451458,3.044522437723423,2024.0,0,1,0,0,0,0,0,0,254,0,0,0,0,0.0,6162.113413952208,0.0,0
NCT04729985,4.795790545596741,2021.0,0,1,0,0,0,0,0,0,602,0,0,0,2,2.0,9692.292692651014,0.0,0
NCT00386061,7.318539548567902,2001.0,1,0,0,0,1,0,0,0,1120,1,0,0,0,0.0,14644.39763668437,0.0,0
NCT03749200,5.768320995793772,2016.0,1,0,0,0,1,0,0,0,862,1,0,0,0,0.0,11628.935127520244,0.0,0
NCT06679959,4.7535901911063645,2024.0,0,1,0,0,1,0,0,0,1137,0,1,0,0,0.0,9621.26654679928,0.0,0
NCT05834868,6.947937068614969,2022.0,0,1,0,0,0,1,0,0,1484,1,0,0,1,0.5,14048.728752739467,0.0,0
NCT07124208,3.8501476017100575,2025.0,0,1,0,0,0,1,0,0,678,0,0,0,0,0.0,7796.548893462868,0.0,0
NCT00653341,6.639875833826536,2000.0,1,0,0,0,0,0,0,0,255,1,0,0,0,0.0,13279.751667653072,0.0,0
NCT01481623,6.90875477931522,2012.0,1,0,0,0,0,0,0,0,351,0,0,0,0,0.0,13900.414615982225,0.0,0
NCT07130370,3.9318256327243257,2025.0,0,1,0,0,0,1,0,0,230,0,0,0,0,0.0,7961.946906266759,0.0,0
NCT07258394,4.51085950651685,2025.0,0,1,0,0,0,0,0,0,1280,0,0,0,0,0.0,9134.49050069662,0.0,0
NCT07258316,3.828641396489095,2025.0,0,1,0,0,0,0,0,0,644,0,0,0,0,0.0,7752.9988278904175,0.0,0
NCT05376865,3.8501476017100575,2021.0,0,1,0,0,1,0,0,0,455,1,0,0,0,0.0,7781.148303056028,0.0,0
NCT04858854,4.61512051684126,2021.0,0,1,0,0,0,0,0,0,655,0,1,0,0,0.0,9327.158564536188,0.0,0
NCT01382264,6.3473892096560105,2011.0,1,0,0,0,0,0,0,0,2883,0,0,0,1,0.5,12764.599700618235,0.0,0
NCT02429297,4.709530201312334,2014.0,1,0,0,0,0,0,0,0,475,0,0,0,1,1.0,9484.99382544304,0.0,0
NCT01340079,4.499809670330265,2011.0,1,0,0,0,0,1,0,0,1348,0,0,0,1,0.5,9049.117247034164,0.0,0
NCT05530538,3.6635616461296463,2023.0,0,1,0,0,1,0,1,0,1285,1,0,0,0,0.0,7411.385210120275,0.0,0
NCT02710617,4.700480365792417,2016.0,1,0,0,0,0,0,0,0,1599,0,0,0,2,2.0,9476.168417437511,0.0,0
NCT04236895,4.74493212836325,2018.0,0,1,0,0,0,0,0,0,3629,1,0,0,7,1.4,9575.273035037038,0.0,0
NCT01154244,7.272398392570047,2009.0,1,0,0,0,0,0,0,0,207,0,0,0,0,0.0,14610.248370673224,0.0,0
NCT05621109,6.175867270105761,2022.0,0,1,0,0,1,0,1,1,4210,1,0,0,4,4.0,12487.603620153848,0.0,0
NCT07049679,0.0,2025.0,0,1,0,0,0,1,0,0,540,0,0,0,0,0.0,0.0,0.0,0
NCT02666430,4.852030263919617,2015.0,1,0,0,0,0,0,0,0,2610,0,0,0,2,2.0,9776.840981798028,0.0,0
NCT04273412,4.127134385045092,2018.0,0,1,0,0,0,0,0,0,737,1,0,0,0,0.0,8328.557189020996,0.0,0
NCT00843388,3.044522437723423,2009.0,1,0,0,0,0,0,0,0,234,0,0,0,0,0.0,6116.4455773863565,0.0,0
NCT04950283,4.454347296253507,2021.0,0,1,0,0,0,0,0,0,1037,1,1,0,0,0.0,9002.235885728338,0.0,0
NCT00502138,2.5649493574615367,2007.0,1,0,0,0,0,0,0,0,1664,1,0,0,1,0.5,5147.853360425304,0.0,0
NCT06627439,5.081404364984463,2024.0,0,1,0,0,1,0,0,0,818,0,0,0,0,0.0,10284.762434728553,0.0,0
NCT04665336,3.6635616461296463,2021.0,0,1,0,0,1,0,0,0,1216,1,0,0,1,1.0,7404.058086828015,0.0,0
NCT04158921,4.02535169073515,2019.0,0,1,0,0,0,1,0,0,537,0,0,0,0,0.0,8127.185063594267,0.0,0
NCT06888011,6.932447891572509,2025.0,0,1,0,0,1,0,0,0,1111,1,0,0,0,0.0,14038.20698043433,0.0,0
NCT04964713,7.741099090035366,2023.0,0,1,0,0,0,0,0,0,256,0,0,0,0,0.0,15660.243459141546,0.0,0
NCT00924105,3.8918202981106265,2009.0,1,0,0,0,0,1,0,0,1136,0,0,0,0,0.0,7818.666978904249,0.0,0
NCT05911659,4.110873864173311,2023.0,0,1,0,0,0,0,0,0,599,0,0,0,3,3.0,8316.297827222608,0.0,0
NCT07129434,3.713572066704308,2025.0,0,1,0,0,1,0,0,0,242,1,0,0,1,1.0,7519.983435076224,0.0,0
NCT03690076,4.51085950651685,2018.0,0,1,0,0,1,0,0,0,1936,1,0,0,3,3.0,9102.914484151002,0.0,0
NCT07257068,2.70805020110221,2026.0,0,1,0,0,0,0,0,0,4540,0,0,0,6,2.0,5486.509707433078,0.0,0
NCT01973374,3.4339872044851463,2013.0,1,0,0,0,0,0,0,0,423,0,0,0,0,0.0,6912.616242628599,0.0,0
NCT06790225,2.5649493574615367,2025.0,0,1,0,0,1,0,0,0,278,1,0,0,0,0.0,5194.022448859612,0.0,0
NCT00396851,4.61512051684126,2007.0,1,0,0,0,0,1,0,0,206,0,0,0,1,1.0,9262.546877300409,0.0,0
NCT05209984,0.0,2026.0,0,1,0,0,1,0,0,0,3253,1,0,1,1,0.5,0.0,0.0,0
NCT07290231,4.04305126783455,2025.0,0,1,0,0,0,0,0,0,890,1,0,0,0,0.0,8187.178817364965,0.0,0
NCT07292441,6.2166061010848646,2026.0,0,1,0,0,1,0,1,0,1900,1,0,0,2,0.5,12594.843960797936,0.0,0
NCT05013229,6.522092798170152,2021.0,0,1,0,0,0,0,0,0,2756,1,1,0,3,0.6,13181.149545101876,0.0,0
NCT07172867,3.9318256327243257,2026.0,0,1,0,0,1,0,0,0,6628,1,1,0,4,0.4444444444444444,7965.878731899484,0.0,0
NCT01131676,8.862908295118627,2010.0,1,0,0,0,0,0,0,0,3244,1,1,1,2,0.5,17814.445673188442,0.0,0
NCT07291232,4.574710978503383,2025.0,0,1,0,0,1,0,0,0,864,1,0,0,0,0.0,9263.789731469353,0.0,0
NCT04849845,3.044522437723423,2021.0,0,1,0,0,0,0,0,0,2340,0,0,0,3,1.0,6152.9798466390375,0.0,0
NCT01045590,4.61512051684126,2003.0,1,0,0,0,0,0,0,0,602,0,0,0,0,0.0,9244.086395233044,0.0,0
NCT03141346,5.356586274672012,2017.0,0,1,0,0,1,0,0,0,1126,0,0,0,0,0.0,10804.234516013448,0.0,0
NCT06338553,3.218875824868201,2024.0,0,1,0,0,0,0,0,0,2100,1,1,0,0,0.0,6515.004669533238,0.0,0
NCT03571893,5.924255797414532,2018.0,0,1,0,0,1,0,1,0,3278,1,0,0,2,0.6666666666666666,11955.148199182526,0.0,0
NCT04884659,2.3978952727983707,2021.0,0,1,0,0,1,0,0,0,1372,1,0,0,0,0.0,4846.146346325507,0.0,0
NCT03068273,5.062595033026967,2015.0,1,0,0,0,0,0,0,0,669,0,0,0,1,1.0,10201.128991549338,0.0,0
NCT04616391,3.713572066704308,2020.0,0,1,0,0,0,0,0,0,1010,0,0,1,0,0.0,7501.415574742702,0.0,0
NCT05395000,4.110873864173311,2021.0,0,1,0,0,0,0,0,0,532,0,0,0,0,0.0,8308.076079494262,0.0,0
NCT07039981,3.8918202981106265,2025.0,0,1,0,0,0,0,0,0,3758,0,0,0,3,0.2727272727272727,7880.936103674018,0.0,0
NCT07038473,8.160803920954665,2025.0,0,1,0,0,0,0,0,0,375,0,0,0,0,0.0,16525.627939933198,0.0,0
NCT07057479,0.0,2026.0,0,1,0,0,0,1,0,0,1013,0,0,1,4,2.0,0.0,0.0,0
NCT00601354,2.8903717578961645,2007.0,1,0,0,0,1,0,1,0,327,1,0,0,0,0.0,5800.976118097602,0.0,0
NCT01937598,2.833213344056216,2013.0,1,0,0,0,0,1,0,0,5738,1,1,0,7,1.1666666666666667,5703.258461585163,0.0,0
NCT04288063,3.4011973816621555,2020.0,0,1,0,0,0,0,0,0,1190,1,0,0,0,0.0,6870.418710957554,0.0,0
NCT04222322,5.634789603169249,2020.0,0,1,0,0,1,0,1,0,8208,1,0,0,2,1.0,11382.274998401885,0.0,0
NCT07245082,7.601402334583733,2025.0,0,1,0,0,0,1,0,0,657,0,0,0,0,0.0,15392.83972753206,0.0,0
NCT07257822,5.303304908059076,2025.0,0,1,0,0,0,1,0,0,664,0,0,0,0,0.0,10739.192438819628,0.0,0
NCT01369823,4.61512051684126,2009.0,1,0,0,0,0,0,0,0,1019,0,0,0,1,1.0,9271.77711833409,0.0,0
NCT04420650,3.80666248977032,2020.0,0,1,0,0,1,0,0,0,723,1,0,0,1,1.0,7689.458229336045,0.0,0
NCT02740283,5.707110264748875,2016.0,1,0,0,0,0,0,0,0,760,1,0,0,0,0.0,11505.534293733734,0.0,0
NCT06239116,5.017279836814924,2024.0,0,1,0,0,1,0,0,0,5246,1,0,0,6,2.0,10154.974389713409,0.0,0
NCT01492062,0.0,2011.0,1,0,0,0,0,0,0,0,1918,0,1,0,0,0.0,0.0,0.0,0
NCT05505721,4.875197323201151,2021.0,0,1,0,0,0,0,0,0,398,0,0,0,0,0.0,9852.773790189529,0.0,0
NCT06445270,4.61512051684126,2026.0,0,1,0,0,0,0,0,0,1959,1,0,0,0,0.0,9350.234167120392,0.0,0
NCT00243256,6.111467339502679,2005.0,1,0,0,0,1,0,0,0,209,1,0,1,1,1.0,12253.49201570287,0.0,0
